my_id,from_id,to_id,rx1,rx2,rx3,fpp1,fpp2,fpp3,skew1,skew2,skew3,fpp1_n,fpp2_n,skew1_n,skew2_n,rx1_raw,rx2_raw,rx3_raw,std,timestamp,tx1_n,rx1_n,tx2_n,rx2_n,tx3_n,rx3_n,range_n,bias_n,tx1_raw_n,rx1_raw_n,tx2_raw_n,rx2_raw_n,tx3_raw_n,rx3_raw_n,range_raw_n,bias_raw_n,gt_range_n,timestamp_n
30,20,11,6066833127.556701,6067176179.022908,6068714894.975748,-94.9729995727539,-93.42769622802734,-93.67140197753906,-2.3301000595092773,-1.0877000093460083,-0.9833999872207642,-80.48059844970703,-81.0510025024414,-2.376699924468994,1.6232000589370728,6066833127.597913,6067176179.105325,6068714895.0508375,0.1853235601812491,7.117620468139648,6279241555.381327,4459709217.081208,4460052268.520035,6279584620.289572,4461590986.468753,6281123340.776533,1.9336098984287453,-0.0119375438655873,6279241555.300989,4459709216.934593,4460052268.442005,6279584620.251785,4461590986.390723,6281123340.735809,1.929800033569336,-0.0157474087249966,1.9455474422943329,6.992856979370117
21,10,5,6229610960.478312,6229917405.040924,6231456123.834785,-104.66419982910156,-81.05329895019531,-82.2936019897461,-2.848900079727173,0.6797999739646912,0.8707000017166138,-86.01010131835938,-86.66680145263672,-3.2772998809814453,3.028599977493286,6229610960.599466,6229917405.270314,6231456124.298885,0.1951664776747533,7.124713897705078,5285784816.600205,14230347.963676255,14536771.971708767,5286091275.270266,16075489.920426715,5287629997.870392,5.055342846416,0.0092901557511462,5285784816.518932,14230348.620292468,14536771.647135416,5286091275.587818,16075489.595853366,5287629998.497599,5.252799987792969,0.206747297128115,5.046052690664854,6.941835403442383
31,30,10,5743610051.989865,5743916117.187732,5745454834.619638,-80.93009948730469,-79.21309661865234,-80.19719696044922,0.6118000149726868,-0.0697999969124794,-0.4487999975681305,-83.5927963256836,-82.15190124511719,1.042099952697754,-1.4723999500274658,5743610051.848587,5743916117.037264,5745454834.359981,0.0659182141758129,7.261856555938721,4398589383.97973,439098434.7652208,439404488.0745627,4398895451.064375,440943206.0232807,4400434166.788314,2.1305577212837665,0.0287190733026605,4398589383.82662,439098435.1055439,439404487.9932892,4398895451.331503,440943205.9420072,4400434166.964015,2.259399890899658,0.1575612429185522,2.101838647981106,7.136515378952026
21,30,10,6424154871.149131,6424460925.629641,6425999636.833704,-97.07129669189452,-101.69670104980467,-106.68840026855467,-1.4621000289916992,-3.046299934387207,-2.414900064468384,-83.5927963256836,-82.15190124511719,1.042099952697754,-1.4723999500274658,6424154871.325378,6424460925.762478,6425999636.950378,0.1891833543302986,7.380677700042725,4398589383.97973,439098434.7652208,439404488.0745627,4398895451.064375,440943206.0232807,4400434166.788314,2.1305577212837665,0.0287190733026605,4398589383.82662,439098435.1055439,439404487.9932892,4398895451.331503,440943205.9420072,4400434166.964015,2.259399890899658,0.1575612429185522,2.101838647981106,7.136515378952026
20,10,30,7950470421.928562,7950774812.798212,7952313534.240192,-83.62020111083984,-89.03079986572266,-90.26010131835938,0.9377999901771544,1.57669997215271,2.4307000637054443,-80.87779998779297,-81.35890197753906,-1.2944999933242798,0.9861999750137328,7950470422.269397,7950774812.982038,7952313534.358114,0.1917747811056328,8.761067867279053,6937739968.843804,1016416809.3904976,1016721186.8643472,6938044361.23292,1018259904.8130652,6939583080.608265,2.192782845360488,0.0804813167438327,6937739968.762531,1016416809.410682,1016721186.711238,6938044361.259275,1018259904.659956,6939583080.726048,2.232100009918213,0.119798481301558,2.112301528616655,8.630454301834106
31,10,30,7201020549.728951,7201324930.0225935,7202863649.846186,-80.65570068359375,-79.93209838867188,-81.13259887695312,-0.1544999927282333,-0.2551000118255615,1.108199954032898,-80.87779998779297,-81.35890197753906,-1.2944999933242798,0.9861999750137328,7201020549.535519,7201324929.746983,7202863649.745855,0.0759513033916967,8.783549070358276,6937739968.843804,1016416809.3904976,1016721186.8643472,6938044361.23292,1018259904.8130652,6939583080.608265,2.192782845360488,0.0804813167438327,6937739968.762531,1016416809.410682,1016721186.711238,6938044361.259275,1018259904.659956,6939583080.726048,2.232100009918213,0.119798481301558,2.112301528616655,8.630454301834106
20,10,30,8100169322.824167,8100474146.536899,8102012867.831132,-80.84089660644531,-85.45500183105469,-86.24500274658203,1.0336999893188477,1.3624999523162842,2.222100019454956,-84.04620361328125,-83.42829895019531,-1.1380000114440918,0.9973999857902528,8100169322.744533,8100474146.900682,8102012868.167209,0.1962956702775527,9.028343200683594,7087438606.664317,1166115182.5420454,1166419992.9540908,7087743430.910939,1167958710.902809,7089282150.395835,2.027528102627335,-0.078921373420933,7087438606.583044,1166115182.9959185,1166419992.8009815,7087743431.239995,1167958710.7496996,7089282150.816318,2.1772000789642334,0.0707506029159654,2.106449476048268,8.81121039390564
31,10,30,7350719169.188491,7351023981.66261,7352562701.472626,-80.92140197753906,-80.43499755859375,-80.7197036743164,-0.1209999993443489,0.7738999724388123,1.111899971961975,-84.04620361328125,-83.42829895019531,-1.1380000114440918,0.9973999857902528,7350719169.045485,7351023981.432805,7352562701.290828,0.0830715184103234,9.033778667449951,7087438606.664317,1166115182.5420454,1166419992.9540908,7087743430.910939,1167958710.902809,7089282150.395835,2.027528102627335,-0.078921373420933,7087438606.583044,1166115182.9959185,1166419992.8009815,7087743431.239995,1167958710.7496996,7089282150.816318,2.1772000789642334,0.0707506029159654,2.106449476048268,8.81121039390564
20,11,0,8435576865.805703,8435882415.852935,8437421141.312255,-83.82510375976562,-82.76309967041016,-83.64839935302734,1.2217999696731567,5.5218000411987305,5.038400173187256,-93.8511962890625,-98.5802001953125,-3.632100105285645,3.4347000122070312,8435576866.157745,8435882416.115804,8437421141.654791,0.1952548456511055,9.244040489196777,8498100361.468774,40939887.90396603,41245417.48849893,8498405925.7342,42784135.437216885,8499944649.093021,5.03600025938459,0.0024830779864473,8498100361.390744,40939887.78921274,41245417.48046875,8498405925.621638,42784135.4291867,8499944648.89137,5.017399787902832,-0.0161173934953104,5.033517181398143,9.147711515426636
30,11,0,8223162948.5583,8223468508.601086,8225007230.348689,-83.2957992553711,-89.55460357666016,-90.37909698486328,-0.9377999901771544,2.9475998878479004,2.7035999298095703,-93.8511962890625,-98.5802001953125,-3.632100105285645,3.4347000122070312,8223162948.968367,8223468508.84855,8225007230.553277,0.1922944832345289,9.260435104370117,8498100361.468774,40939887.90396603,41245417.48849893,8498405925.7342,42784135.437216885,8499944649.093021,5.03600025938459,0.0024830779864473,8498100361.390744,40939887.78921274,41245417.48046875,8498405925.621638,42784135.4291867,8499944648.89137,5.017399787902832,-0.0161173934953104,5.033517181398143,9.147711515426636
21,11,0,8366666763.787976,8366972315.905706,8368511036.343901,-83.71769714355469,-89.19930267333984,-87.85359954833984,-2.023699998855591,0.1229000017046928,1.766700029373169,-93.8511962890625,-98.5802001953125,-3.632100105285645,3.4347000122070312,8366666764.401185,8366972316.346798,8368511036.862123,0.1934566127735087,9.39116644859314,8498100361.468774,40939887.90396603,41245417.48849893,8498405925.7342,42784135.437216885,8499944649.093021,5.03600025938459,0.0024830779864473,8498100361.390744,40939887.78921274,41245417.48046875,8498405925.621638,42784135.4291867,8499944648.89137,5.017399787902832,-0.0161173934953104,5.033517181398143,9.147711515426636
