range,from_id,to_id,tx1,rx1,tx2,rx2,tx3,rx3,fpp1,fpp2,skew1,skew2,r_iw_a_Husky,q_ai_Husky,gt_range,bias,pair,del_t1,del_t2,del_t3,del_t4,range_raw,bias_raw,tx1_raw,tx2_raw,tx3_raw,rx1_raw,rx2_raw,rx3_raw,std,timestamp,Time
4.770079520888426,21,2,141573504432.19058,18835659.51876877,19140169.169548176,141573808974.8799,20678887.118266124,17587698.927825,-88.18930053710938,-88.28230285644531,-4.366899967193604,3.791399955749512,[0. 0. 0.],[0. 0. 0. 1.],6.2983455293594135,-1.3543457620559467,"(21, 2)",304543.47265625,304509.3242938705,-141556221276.21094,1538717.948717948,4.943999767303467,-1.3543457620559467,141573504431.9007,19140169.083032854,20678887.031750802,18835659.758738983,141573808975.37335,17587699.162409857,0.1859537766050007,1770934489.3506427,1770934489.3506427
5.338013766001992,30,2,141587974311.86148,33043304.769606605,33347933.592625096,141588278977.83844,34886651.54134305,32057703.52762467,-86.18049621582031,-85.80709838867188,-4.9369001388549805,4.571800231933594,[0. 0. 0.],[0. 0. 0. 1.],5.370857095168491,0.12424292619381383,"(30, 2)",304666.5758972168,304628.38979867473,-141556221274.39554,1538717.9487179518,5.495100021362305,0.12424292619381383,141587974311.70837,33347933.506109774,34886651.454827726,33043305.1163111,141588278978.28427,32057703.888721954,0.19480915024012863,1770934489.430523,1770934489.430523
5.574441511907953,31,2,141197539263.6496,44551082.532995574,44922548.97724048,141197910769.5131,46461266.92595843,44987958.196555845,-92.12100219726562,-92.2853012084961,-6.183899879455566,5.584199905395508,[0. 0. 0.],[0. 0. 0. 1.],5.909298044654857,-0.3234978737564198,"(31, 2)",371505.8312072754,371466.31485376507,-141152922811.2295,1538717.9487179518,5.5858001708984375,-0.3234978737564198,141197539263.63147,44922548.89072516,46461266.83944311,44551082.57587139,141197910769.46268,44987958.23317308,0.18397480623716547,1770934489.5094671,1770934489.5094671
8.475344760947952,20,3,139757160866.27597,8369510.47498555,8674335.848993782,139757465748.2935,10213053.79771173,16087543.597811539,-96.37439727783205,-99.091796875,-0.4144000113010406,0.2272000014781952,[0. 0. 0.],[0. 0. 0. 1.],8.333480663273496,0.14251916887982397,"(20, 3)",304881.98303222656,304825.32990284543,-139741378204.67154,1538717.948717948,8.47599983215332,0.14251916887982397,139757160866.19562,8674335.74969952,10213053.698417468,8369510.4197966745,139757465748.17865,16087543.507111378,0.18791444645228259,1770934489.553411,1770934489.553411
6.10377118164682,21,3,141834497685.3957,4054231.5509039424,4359832.643865575,141834803326.33035,5898550.592583524,9716398.772576515,-97.88390350341795,-97.0417022705078,2.498699903488159,-3.0938000679016118,[0. 0. 0.],[0. 0. 0. 1.],8.658882207513464,-2.4747820564514527,"(21, 3)",305641.4012451172,305601.071088742,-141825086927.80035,1538717.948717949,6.184100151062012,-2.4747820564514527,141834497685.1058,4359832.544571314,5898550.493289263,4054231.473482572,141834803326.50705,9716398.706680689,0.18786628160112742,1770934489.610069,1770934489.610069
7.237789071669918,30,3,141829968029.8102,66479002.48303279,66784968.86181429,141830274043.9205,1107276.5541219853,5187117.988379599,-93.402099609375,-93.06529998779295,1.514299988746643,-1.9622000455856323,[0. 0. 0.],[0. 0. 0. 1.],8.088195173008208,-0.7942951600382369,"(30, 3)",306014.35733032227,305966.26477363706,-141825086926.0006,-65677692.307692304,7.293900012969971,-0.7942951600382369,141829968029.6571,66784968.76252003,1107276.4548277243,66479002.49774639,141830274044.01443,5187118.013822115,0.18472268151206983,1770934489.6725078,1770934489.6725078
7.311970753652208,31,3,141422534504.0342,60988567.84503433,61294616.29771173,141422840600.897,62833334.246429674,1052137.4270256867,-96.56800079345705,-96.31169891357422,0.628600001335144,-1.141800045967102,[0. 0. 0.],[0. 0. 0. 1.],8.413408825323614,-1.1193090175843565,"(31, 3)",306096.7235107422,306048.4118339345,-141421788463.36667,1538717.9487179443,7.294099807739258,-1.1193090175843565,141422534504.01608,61294616.19841747,62833334.147135414,60988567.786583535,141422840600.7396,1052137.3729216747,0.18722331826430744,1770934489.7343116,1770934489.7343116
4.976762931241355,20,4,139999154664.35287,57940613.78867976,58250032.96111743,139999464117.46906,59788750.90983538,56436685.21655325,-89.7864990234375,-90.61060333251952,-2.640199899673462,2.411099910736084,[0. 0. 0.],[0. 0. 0. 1.],5.9957967768636635,-0.9537969599691323,"(20, 4)",309453.2971496582,309418.9140124172,-139943027432.2325,1538717.9487179518,5.041999816894531,-0.9537969599691323,139999154664.27252,58250032.865084134,59788750.813802086,57940613.95107172,139999464117.56967,56436685.33716446,0.18346396710033736,1770934489.7892013,1770934489.7892013
4.297952839635342,21,4,142074491491.48544,51625971.396382116,51930000.90983538,142074795549.5343,53468718.85855333,48059394.95180449,-84.86109924316406,-83.95050048828125,0.4422999918460846,-0.295199990272522,[0. 0. 0.],[0. 0. 0. 1.],6.075795992695039,-1.5602959240304886,"(21, 4)",304058.96307373047,304029.02456430346,-142026736154.82922,1538717.9487179443,4.515500068664551,-1.5602959240304886,142074491491.19556,51930000.813802086,53468718.76252003,51625971.78923778,142074795550.15863,48059395.329402044,0.2003811457331606,1770934489.8501985,1770934489.8501985
4.913158790598936,30,4,142070961771.7974,47833882.415053144,48140994.49957897,142071268916.8145,49679712.44829692,44532763.701159105,-94.32839965820312,-95.60150146484376,-0.5717999935150146,0.3892000019550323,[0. 0. 0.],[0. 0. 0. 1.],5.940327473034791,-0.9859274104737556,"(30, 4)",307145.1979370117,307112.00420672446,-142026736153.186,1538717.9487179518,4.954400062561035,-0.9859274104737556,142070961771.6443,48140994.40354567,49679712.35226362,47833882.399338946,142071268916.84222,44532763.65622496,0.18609127171765616,1770934489.9135883,1770934489.9135883
